Gene Name	Ensembl	GeneCards
BSU08180		
HS00614	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000049239</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>H6PD</a>
G-44263		
G-15466		
SGL_RS09805		
HS05016	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000126432</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRDX5</a>
G-14824		
G185E-5489		
BSU06480		
G-9561		
G-44296		
EG11000		
G-44546		
YER061C		
G-9217		
G-43962		
HMPREF1322_RS08585		
EG10274		
G-14793		
EG12357		
EG11085		
EG10794		
G-12749		
G6110		
YGL012W		
YDR294C		
G-107812		
G-107845		
G18C3-42		
G-80949		
G-80596		
G-7583		
G-107920		
G-18005		
G-107676		
G-11161		
G-9687		
HS01909	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000099797</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GPSN2</a>
G-11519		
BSU38520		
G-107765		
HS08479		
G-11550		
G-80978		
G-10045		
G-58815		
AT5G47760		
G-44576		
HS15203	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164494</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC57107</a>
G-9023		
HS12553	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000104518</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ12150</a>
HS02911	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000106462</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EZH2</a>
G-15288		
G-15305		
G18C3-49		
AT3G59050		
G-10210		
G-10861		
SGL_RS02435		
G-12441		
EG10128		
G-15481		
HP_RS03210		
G-58214		
HS03615		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PECI</a>
G-11280		
HS00375	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000016391</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CHDH</a>
G-15371		
G-14984		
EG10318		
G-124173		
M015		
G66-37885		
G-12069		
G-5706		
G-43908		
G-10975		
G-9518		
G-44172		
HS06586	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139163</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>EKI1</a>
HMPREF1322_RS08675		
G-637		
G2T-7807		
HMPREF1322_RS04785		
G-44639		
EG11540		
G7429		
G-9937		
G-14813		
G-44660		
G-44128		
G-3541		
G-11952		
EG10170		
EG10516		
G-11459		
G-15311		
G-58146		
G-58255		
G3O-32671		
G-44320		
G-297		
AT3G14940		
G-80817		
G-10758		
G-15076		
G-507		
YFR019W		
G-11033		
G-43855		
HS06064	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135778</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGC13186</a>
G18NG-10732		
G-250		
EG11773		
G-107490		
G-15531		
G-54995		
G-44458		
EG20051		
AT5G38410		
G-11069		
TX72_RS07680		
EG10197		
G-9829		
G-9458		
G-15971		
EG12591		
BAB_RS18515		
AT4G32810		
HS13809	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139977</a>	
EG10896		
G6105		
HS01985		
G-17702		
G-10046		
G1G01-4375		
G3O-154		
EG10059		
G-44705		
EG50005		
G-43711		
G-58843		
G-12352		
G-124436		
YIL083C		
G-14753		
EG10446		
EG12191		
G-12226		
AT2G34555		
AT3G04000		
G-16001		
HS07123	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1C2</a>
AT5G10480		
G-12034		
HS02508	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000103485</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>QPRT</a>
EG11286		
G-34576		
G1I0R-73		
G-14601		
G-7144		
G-15458		
G-107674		
AT3G45070		
G-9731		
G-12586		
YHR208W		
G-11220		
G-15469		
EG10427		
G-34588		
G-27170		
G-44388		
G185E-7847		
G-63026		
G-107925		
G-15262		
AG5		
MGI:2181962		
HMPREF1322_RS02720		
G-18022		
G-12216		
EG11309		
SGL_RS12880		
G-10228		
G-43958		
G-9722		
G-44201		
HS05695	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000132837</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DMGDH</a>
G-11755		
G-34476		
G-17651		
EG12038		
G-80455		
G-80621		
G-124154		
G-14974		
G-80394		
G-17869		
SERP_RS02700		
TX72_RS06000		
G-58804		
AT2G47650		
G-124351		
EG10574		
G-9015		
AT4G19230		
G-10429		
STM2088		
YML126C		
G-12541		
YIL111W		
EG10882		
EG11066		
HS02509	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000103489</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>XYLT1</a>
G-14747		
G-43867		
HMPREF1322_RS06825		
G-10164		
EG10377		
G-14525		
G-80763		
G-12090		
BAB_RS26685		
EG10215		
G-15279		
AT1G68540		
G-18001		
G-9750		
G-10396		
HS06474		
G-11596		
HP_RS05520		
YDR376W		
AT2G38230		
HP_RS00370		
EG11895		
HS10662	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000173418</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NAT5</a>
EG10810		
G18C3-14		
G-16015		
G-15392		
EG12079		
G-107803		
G-10705		
HMPREF1322_RS04795		
CHRECP040		
AT3G02570		
G-12533		
G6135		
G-17639		
G-55300		
G-107906		
G-10604		
G185E-7539		
G-58863		
G-11342		
G-80398		
G-10475		
G-27150		
G-10547		
AT5G08530		
G-44679		
G-80871		
G-15088		
HS01702	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000090661</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ12089</a>
G-10509		
G-12536		
BSU35270		
G-80695		
G-12759		
G-12381		
G6968		
G-80561		
HS02793	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000105679</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GAPDS</a>
HP_RS06230		
G-14958		
G-81149		
SYNPCC7942_1054		
G-8343		
G-80569		
G6580		
EG11551		
G-34610		
HS13177	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000125779</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PANK2</a>
G-58299		
G-9860		
G-58235		
G-44121		
EG11953		
G-2927		
G-12515		
G-107664		
G-14927		
STM1182		
G185E-4417		
G7037		
EG10256		
AT1G14290		
G-10712		
G-10037		
HS06697	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000140287</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HDC</a>
G-10213		
G-43946		
G-43700		
G-15478		
G-11131		
G-11973		
G-9837		
G-17882		
CT_376		
G-3922		
HS16664	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176454</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC254531</a>
G-10193		
G-55069		
G-44402		
G-44597		
AT4G16760		
HS05465	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130985</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UBE1</a>
EG10131		
BSU13720		
HS03761		
MGI:1924876		
G-11522		
G-682		
G-107574		
EG12880		
G-44484		
G-14661		
G-11345		
G-14893		
G-80789		
G-11425		
G-14575		
G-12620		
G-11530		
G-44111		
G-34614		
G-12601		
G-107799		
G-482		
AT1G61120		
G-107852		
G-11436		
G3O-32216		
EG10708		
G-15463		
G-12033		
G18C3-35		
G-11841		
G-81144		
HS15114	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000163832</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ20211</a>
SGL_RS08070		
EG10873		
EG11779		
EG11617		
G-58158		
YPR001W		
YMR208W		
G-18043		
G-15512		
HS01069	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176974</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SHMT1</a>
G-55192		
G-15442		
G-8707		
G-124330		
G-11892		
G-58324		
EG10367		
G-44738		
G-80433		
G-1102		
G-124322		
G-12234		
G-43721		
G18C3-22		
G-44559		
G-34623		
EG10705		
G-44608		
G-10018		
G-107740		
HS00205		
G-11222		
AT1G08480		
G-17835		
EG10690		
EG10772		
G-17782		
G-11422		
G-12747		
G-58122		
G-14508		
G-12310		
G-12721		
G-12725		
G7349		
HS13232	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000127252</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HRASLS</a>
G-107806		
EG10919		
G-9680		
G-10140		
G-11598		
G6217		
G-11001		
G-12152		
G-10088		
G-228		
G-814		
G-480		
G-14882		
G18C3-384		
G-124331		
G-5203		
HS04350		
G-81025		
G-11555		
HS06069	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135828</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>RNASEL</a>
G-199		
G-9856		
G-58745		
EG11809		
HS04008		
G-15998		
G-10697		
G-11808		
G-1242		
G6958		
YHR007C		
G-16051		
G-10357		
G-12359		
G-80781		
G-58149		
YMR013C		
G-63012		
G1G01-2702		
G-9807		
G-12042		
G185E-5942		
G-80890		
SYNPCC7942_1542		
G6356		
EG50003		
G-9181		
G-80719		
BSU23130		
SCO2783		
YDR538W		
G-44421		
G-12636		
YER069W		
G-10395		
HS10943	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000187197</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD3B2</a>
G-12260		
HS02317	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000101911</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRPS2</a>
AT1G58080		
G3O-31		
EG10209		
HS07047		
G-4462		
HS07110	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143815</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LBR</a>
HS05171	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128274</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>A4GALT</a>
G-80520		
MGI:2444678		
G-80879		
G-80568		
AT5G14780		
G-10090		
G-124446		
EG10583		
G-80450		
FY484_RS00960		
G7463		
EG10390		
G-44721		
G-124379		
HS03334	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110721</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CHK</a>
G-14848		
AG11		
G-10948		
G-14988		
G-12068		
G-545		
CT_055		
G-12079		
G-12417		
G3O-28918		
G3O-29201		
AT2G45790		
G-2224		
G-10691		
G-11593		
EG11322		
G-15176		
G-5922		
AT5G54160		
G6457		
G-14781		
G-44405		
G-44663		
BSU35710		
EG10247		
G-34519		
G1G01-4207		
EG10898		
G-15996		
HS10034	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000169910</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ASL</a>
G-12592		
G-10886		
G-14503		
G-44292		
G185E-7838		
G-107535		
G-107503		
G-107865		
G-11129		
G-126		
G3O-32020		
EG11471		
EG10181		
EG10383		
HS04610		
G-58266		
G-305		
G-9790		
EG10536		
G7070		
BSU26790		
G-6061		
EG12041		
G-43689		
G-44566		
AT4G37870		
G-5768		
EG12608		
G-453		
HS05428	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130714</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>POMT1</a>
G-80810		
BSU22460		
G-107530		
AT1G32200		
G-17904		
TX72_RS01340		
G-10985		
AT2G04350		
EG11159		
G-14717		
G-15211		
HS07690		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SDHD</a>
G-10002		
G7101		
G-44028		
G-27164		
AT5G48950		
G-10925		
G3O-32893		
G-10271		
G-11994		
YPL028W		
G-10954		
AT1G77590		
AT2G38700		
G6941		
G-11689		
G-15030		
SYNPCC7942_2016		
HMPREF1322_RS08435		
G-44523		
G-44385		
AT3G50740		
GT3Z-6196		
G-80652		
TX72_RS07525		
G-11321		
EG12368		
G-80642		
EG11591		
SYNPCC7942_2331		
G-245		
G-107660		
G-11191		
HS03629	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000112893</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAN2A1</a>
SERP_RS03290		
YGL027C		
G-44454		
G-43732		
G-9342		
AT5G52560		
EG11626		
SYNPCC7942_1055		
HS07852	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000152782</a>	
AT2G43360		
BSU39740		
G-44198		
G-2841		
G7564		
HP_RS06240		
G-43924		
HS01815	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000095303</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PTGS1</a>
G-9891		
G-107499		
G-12738		
G-15047		
G-44641		
AT1G06290		
HS04237	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000118600</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>TMEM5</a>
G7008		
G-11504		
HS01980	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000100116</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GCAT</a>
G-10050		
EG10539		
G-63045		
CT_610		
G-81098		
G-107921		
AT3G06350		
G3O-30162		
G-80498		
HS07264	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000145604</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SKP2</a>
EG12092		
EG11118		
G-1801		
FY484_RS11230		
G-124408		
AT1G01290		
G7708		
G-303		
G-58311		
G-9211		
G-317		
G6174		
G-107753		
G-17781		
G-10748		
G-43927		
G-107670		
BAB_RS16660		
G-80818		
G6857		
G66-33947	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000361927</a>	
EG10793		
EG11327		
G-10047		
G-58154		
G-81148		
G-137		
G2T-7803		
HS03381	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111218</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HRMT1L3</a>
G-14479		
G-10385		
G-18052		
AT4G26900		
HS00145	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000005483</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MLL5</a>
G-44082		
G-58254		
G-124333		
G-58734		
G-12786		
HS10342	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171560</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FGA</a>
BSU33240		
G-80558		
G-10657		
G-34609		
G1G01-4206		
G-58792		
G-15025		
G-11917		
G-80884		
G-124172		
G-12524		
G-107473		
EG10685		
G-55131		
EG10753		
G-81052		
CHRECP002		
G-16064		
EG12022		
CHLREDRAFT_184490		
G-55085		
G18C3-9		
AT1G73370		
EG11456		
G-44422		
G7113		
G3O-102		
EG10366		
G-12130		
EG10001		
YDL080C		
G-14770		
G-17878		
AT5G17050		
EG10398		
G-63015		
G-15031		
WBDO		
G-80834		
G-80796		
G-107862		
HS05164	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128242</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CST</a>
AT3G16390		
EG10788		
G-10701		
EG11905		
G3O-29157		
G7710		
HS05366	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130299</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GTPBG3</a>
G-10023		
AT2G39030		
BSU37150		
G-34595		
HS00017		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HGNT-IV-H</a>
G-9586		
G-14992		
G-80806		
G7115		
G-107468		
G66-33018	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000335155</a>	
G-58207		
AT3G25770		
G-43960		
G-11203		
G-11217		
YOR251C		
YLR100W		
EG11704		
G-10597		
AT4G03050		
G-9658		
G-15127		
HP0326B		
G-63054		
HS00891	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000066926</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FECH</a>
G-34502		
G-14831		
G-274		
G-44341		
G-55155		
G-44563		
G-10549		
HS10371		
EG10681		
G-11793		
G-2862		
G-58200		
G-80573		
EG11009		
G-124392		
YNL117W		
G18C3-40		
G-58278		
G6477		
G-17792		
G-44583		
G6890		
G185E-7209		
G-10707		
AT3G43600		
G-43760		
G-12746		
EG10075		
G18C3-402		
YPL214C		
G-17643		
G-124294		
G-58304		
G-510		
G-9974		
HS10326		
G66-33846	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENST00000357685</a>	
G-80485		
G-10800		
AT1G15500		
G185E-7003		
G-12099		
HS07943	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000154027</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>AK5</a>
G-124287		
G-14631		
HS04019	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000116539</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ASH1</a>
SYNPCC7942_0334		
G-17762		
HS07458	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147614</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V0D2</a>
HS11694	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000182022</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GALNAC4S-6ST</a>
G-10847		
G-388		
G-821		
G-11177		
STM0093		
G-11227		
HS17604		
G66-47246	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000214960</a>	
G-80930		
EG10746		
G-10235		
AT1G02205		
EG10004		
G-107732		
G-5084		
SGL_RS09810		
G-58184		
G-10814		
AT5G51820		
G-10111		
G-15412		
EG12040		
G-44306		
G-80954		
G-44275		
G-12775		
G-15507		
G-43733		
G-12368		
EG10528		
HS08030	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000155097</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1C1</a>
G-15350		
G-106		
G-14856		
G7686		
BSU22550		
SGL_RS09755		
G-18002		
G-12692		
GQT-5776		
HS04346		
G1G01-45		
G-80766		
G-11547		
G-10605		
G3O-33737		
G-14864		
HS05952	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135094</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SDS</a>
G-9654		
G7516		
G-80882		
AT2G06050		
G-15521		
HS09725	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168282</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGAT2</a>
G-44173		
G1G01-1344		
AT2G36530		
G-55100		
HS08467	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000160211</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>G6PD</a>
G185E-6484		
G-44611		
G-14696		
BSU35660		
HS11935		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PLCB1</a>
EG12628		
EG12626		
G-107815		
AT3G57050		
G6652		
G-27165		
AT4G14880		
AT1G73250		
AT1G65960		
AT5G20990		
EG11942		
AF_RS03625		
G7103		
G185E-4160		
G-14478		
HS05586		
G3O-30047		
HS09344		
AT5G26570		
G-11392		
G-124425		
AT3G03480		
EG11325		
G-210		
G-17652		
G-9960		
G-12290		
G-9444		
G-11760		
G-80592		
G-107684		
G-9314		
G3O-31694		
G-12264		
YPL057C		
SGL_RS10825		
G7129		
EG12304		
G185E-5885		
G-12402		
G-124318		
EG12754		
G-43847		
G-11955		
G-80936		
EG10786		
G-27174		
G-107450		
G-115		
G-43986		
G-10104		
G-15191		
G-326		
G-44367		
AT1G52340		
G-7161		
G-107909		
G-55012		
EG12427		
G-107907		
G-34612		
G-842		
YGL037C		
HS09058	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164305</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CASP3</a>
G-11803		
G-11483		
EG10926		
G-44691		
G-741		
HS11312	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000178741</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX5A</a>
G-10337		
G-10323		
G-32		
G-124310		
YIL145C		
G-43877		
HS15922	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000170854</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MINA53</a>
EG11175		
G-9313		
G-14839		
HS06790		
G-17935		
EG10003		
G-12587		
G-9406		
G-2903		
G-15063		
HP_RS03115		
BSU25310		
G-81124		
G-17912		
HS03472	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111817</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SART2</a>
G-7984		
YJR109C		
G-80504		
G-12328		
HS00026	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000198804</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MTCO1</a>
EG10768		
G0-10241		
G-81006		
G6281		
G6944		
G-12502		
G-2988		
YCL040W		
YDR196C		
SYNPCC7942_2092		
G-44470		
G-14835		
ATCG00500		
G-34636		
G-58156		
AT3G01120		
G-107614		
G-81100		
G-11855		
G-44631		
G-17916		
G-58247		
EG12045		
G1G01-166		
G-124357		
G-12343		
HS11253	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000178127</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFV2</a>
G-248		
G7243		
G-9549		
AT5G38430		
SPD_RS01760		
G-9323		
SCO6279		
G-44017		
G-10532		
AT5G24300		
RHA1_RO10212		
AT1G49140		
G-55053		
EG11015		
G-255		
G-10179		
G18C3-34		
G-9766		
G-107443		
AT1G62540		
G-11284		
G-12518		
HMPREF1322_RS01430		
EG10260		
G-14466		
G-27104		
HS01466		
G-55180		
G-54962		
G-80749		
G-11235		
EG10808		
BSU35750		
G-107465		
G-16084		
HS05429	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130717</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UCK1</a>
G-17610		
G6943		
G-9169		
G-11643		
G7748		
YLR303W		
G-12483		
HS08749	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000162882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HAAO</a>
G-10232		
G-58818		
G-168		
G6762		
G6422		
BSU30220		
HS07168	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000144362</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PHOSPHO2</a>
G-11536		
G-10515		
G-55094		
G-14858		
G-80839		
G-11941		
G-44680		
G-10893		
EG10766		
TX72_RS12635		
G-11467		
G1G01-2697		
G-58338		
EG12210		
G-17728		
EG10515		
G-124405		
G-9567		
G-12318		
G-9204		
G6364		
G-44581		
G-80580		
YGL184C		
G-11581		
G-9122		
YDR297W		
G-11509		
G-12560		
HS10013	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000169826</a>	
HS06003	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135437</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>RDH5</a>
G-124356		
HS05804	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000134014</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ELP3</a>
HS10587	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172890</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ10631</a>
G-3701		
G-80866		
G-17959		
G-58141		
G-10136		
G-44006		
G-10739		
G-58865		
G-12825		
G-15071		
G-124257		
EG11022		
G3O-33069		
G-203		
G-9526		
G6878		
G-17905		
HS11697		
IMPDH		
HP0421		
G3O-32253		
G-17760		
HS03493	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000233076</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DDAH2</a>
EG11816		
RHA1_RO10214		
G-10854		
BSU39520		
G-12002		
G-10027		
G-43780		
YOR054C		
YLR027C		
STM2050		
G-44212		
HS02883		
BSU38290		
AT5G36150		
G-14914		
HS14648	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000157045</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC123803</a>
G-17628		
G6912		
EG11636		
G-107707		
AT5G60600		
G-80761		
G-5087		
G-17960		
HS04742		
G-2081		
YGL191W		
G-27141		
G-34527		
G-17806		
G-107632		
YNL280C		
G-58809		
G-10956		
G18C3-51		
TX72_RS08620		
EG10448		
G-3801		
G-9434		
G-14510		
EG12318		
EG11339		
AT2G33150		
G-80965		
HS05598	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000278540</a> // <a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000275176</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACACA</a>
TX72_RS01010		
HS06569		
G-11246		
G-81076		
G-9941		
