Gene Name	Ensembl	GeneCards
G6437		
G-7862		
HS04051	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116771'>ENSG00000116771</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGMAT'>AGMAT</a>
G185E-4786		
G-1384		
G-43706		
EG11298		
G-14946		
G-11155		
G7158		
G-80762		
G-44088		
G185E-8097		
HS08034		
G-81138		
G185E-4597		
YDR380W		
G-15365		
EG10138		
G-11453		
G-44491		
G6810		
G-17627		
ATCG00500		
G185E-7554		
G-9446		
G-54992		
EG12318		
G-9973		
G-11966		
CHLREDRAFT_195162		
AT2G20690		
G-18026		
G6701		
G-12391		
G-10370		
G185E-6461		
G-58304		
G-29		
EG12069		
G-107503		
HS00053		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UP'>UP</a>
CHLREDRAFT_184071		
G-7144		
HS03952	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115919'>ENSG00000115919</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=KYNU'>KYNU</a>
G7868		
G-1302		
G-43690		
G6580		
G-14919		
G-11137		
G185E-5668		
G-80746		
G-44071		
EG11761		
HS07800	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000152234'>ENSG00000152234</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5A1'>ATP5A1</a>
G-81122		
G7490		
YBR126C		
G-15344		
G6456		
G-11431		
G-44475		
G185E-5308		
G-1761		
AT5G63570		
EG11438		
G-9425		
G-54976		
G7160		
G-9953		
G-11946		
G6261		
AT2G11810		
G-18009		
G185E-4666		
G-12375		
G-10353		
EG10995		
G-58288		
G-274		
G7123		
G-107489		
HS00021		
G185E-7677		
G-6819		
HS03800	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114786'>ENSG00000114786</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACY1'>ACY1</a>
EG12633		
G-12812		
G-422		
CHLREDRAFT_33411		
G-14898		
G-11120		
G6717		
G-80730		
G-44055		
G185E-6462		
HS07699	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000150991'>ENSG00000150991</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UBC'>UBC</a>
G-81106		
EG12172		
SYNPCC7942_1593		
G-15325		
CHLREDRAFT_184775		
G-11412		
G-44459		
G7901		
G-167		
AT5G56970		
G6647		
G-9398		
G-549		
G185E-6208		
G-9936		
G-11929		
EG11850		
AT1G80230		
G-17995		
CHLREDRAFT_130316		
G-12359		
G-10337		
G7599		
G-58272		
G-27218		
G6539		
G-107473		
GQT-1370		
G185E-5309		
G-664		
HS03685	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000113492'>ENSG00000113492</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AGXT2'>AGXT2</a>
EG11568		
G-12795		
G-406		
G7164		
G-14882		
G-11104		
G6428		
G-80714		
G-44039		
G185E-4785		
HS07544		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPSS2'>PAPSS2</a>
G-81081		
EG11289		
STM2461		
G-15309		
G7145		
G-11394		
G-44443		
G185E-8095		
G-16086		
AT5G50600		
G185E-4279		
G-9346		
G-5283		
CHLREDRAFT_98021		
G-9918		
G-11903		
G6731		
AT1G77760		
G-17976		
G185E-6762		
G-12342		
G-10321		
EG12293		
G-58255		
G-27203		
CHLREDRAFT_191690		
G-107458		
GIO2-1257		
G-637		
AT4G37000		
HS03480	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111885'>ENSG00000111885</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN1A1'>MAN1A1</a>
G-12778		
G-3882		
G-14866		
G-11080		
G-80697		
G-44023		
HS07423	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000147383'>ENSG00000147383</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=H105E3'>H105E3</a>
G-81065		
SCO5082		
G-15294		
G-44427		
G-16069		
AT5G46180		
G6954		
G-9309		
G-520		
EG10426		
G-99		
G-11883		
G7530		
AT1G71880		
G-17957		
EG11334		
G-12317		
G-10294		
G7751		
G-58239		
G-27188		
EG11357		
G-107443		
G66-37887		
G-63076		
AT4G34138		
HS03355		
G-12762		
G-3789		
G-14848		
G-11054		
G-80681		
G-44007		
HS07256	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000145439'>ENSG00000145439</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ14431'>FLJ14431</a>
G6805		
G-81048		
HS15490		
G-15277		
G-44412		
G-16048		
AT5G38970		
G-9258		
G-511		
EG10460		
G-9874		
G-11862		
EG10204		
AT1G67730		
G-17935		
EG10668		
G-10274		
G-58215		
EG10211		
G-27170		
G-107428		
EG10458		
G3O-33500		
G-63058		
G-12301		
AT4G29740		
HS03239	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000109576'>ENSG00000109576</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=KATII'>KATII</a>
G-12744		
G-370		
G-14832		
G-11032		
G-80665		
G-43991		
HS07112	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000143819'>ENSG00000143819</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHX1'>EPHX1</a>
G-81033		
HS11459	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000180176'>ENSG00000180176</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=TH'>TH</a>
G-15253		
G-44396		
G-16024		
AT5G27600		
G-9236		
G-497		
G-9848		
G-11845		
AT1G60600		
G-17919		
G-10252		
G-58199		
G-27151		
G-10741		
G3O-32293		
G-63043		
G-12286		
AT4G24650		
HS03011		
G-12728		
G-360		
G-11014		
G-80649		
G-43975		
HS06949	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000142657'>ENSG00000142657</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PGD'>PGD</a>
G-81017		
G6784		
G-14819		
HS11104	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000176920'>ENSG00000176920</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT2'>FUT2</a>
EG10800		
G-15234		
G-44378		
G6804		
AT5G20990		
G-9206		
EG11236		
G-479		
G-9819		
EG12252		
G-16009		
G-11824		
AT1G50960		
G-17902		
G-10235		
G-58182		
G-27134		
G-10723		
G3O-14		
G-63026		
G185E-4778		
G-12268		
AT4G17050		
G185E-4779		
HS02818		
G-12712		
G185E-6745		
G-34650		
G-10999		
G185E-4777		
G-80633		
G-43959		
HS06761		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=TAT'>TAT</a>
G-81001		
G-14797		
HS10893	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000175198'>ENSG00000175198</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PCCA'>PCCA</a>
G-15216		
G-44362		
AT5G15860		
G-9184		
G-44754		
G-9796		
G-15995		
G-118		
AT1G31860		
G-17886		
G-10213		
G-58159		
G-44546		
G-10701		
G1G01-2974		
G-17666		
G-63010		
G-12251		
CYC1		
AT4G13430		
HS02567		
G-9512		
G-27106		
G-12687		
G-55035		
G-34634		
G-10983		
G185E-5515		
G-80617		
G-43943		
G-12022		
HS06589	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000139180'>ENSG00000139180</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA9'>NDUFA9</a>
G-80985		
AT2G33150		
G-14774		
HS10662	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000173418'>ENSG00000173418</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NAT5'>NAT5</a>
G-18070		
G-15200		
G-44327		
G-12432		
AT5G10870		
G-9150		
G-10429		
G-44738		
G-9775		
G-58347		
G-15977		
G-11781		
G-3121		
AT1G20510		
G-17869		
G-107547		
G-10191		
G-58143		
HS00424	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000023330'>ENSG00000023330</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAS1'>ALAS1</a>
G-10673		
G18NG-12678		
G-80407		
G-62994		
G-12234		
HS04231	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000118520'>ENSG00000118520</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ARG1'>ARG1</a>
AT4G02280		
HS02362		
G-14490		
G-260		
G-12667		
G-43735		
G-34618		
G-10966		
G-14974		
G-80601		
HS06443		
G-11183		
G-80969		
G-14758		
G-80788		
HS10450	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000172115'>ENSG00000172115</a>	
G-43929		
G-44115		
G-15184		
G-44305		
HS08354		
AT5G05580		
G-9119		
G-81164		
G-9750		
G-15960		
YGR155W		
G-11754		
AT1G15550		
G-15405		
G-44724		
G-17850		
G-11484		
G-10170		
G-58121		
G-44526		
G-10656		
G18NG-10091		
G-17651		
G-6066		
G-12216		
BP07_RS03240		
AT3G57050		
HS02138		
G-9476		
G-250		
G-12651		
G-55017		
G-34593		
G-10950		
G185E-5233		
G-80585		
HS06259	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000136997'>ENSG00000136997</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MYC'>MYC</a>
G-12004		
G-80953		
G-14740		
AT2G28100		
HS10256	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171142'>ENSG00000171142</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1E2'>ATP6V1E2</a>
G-43913		
G-18054		
G-15165		
G-44289		
G-12416		
G-9095		
G-9727		
G-10401		
G-15942		
G-11732		
G-58330		
AT1G08830		
G-44707		
G-3003		
G-17833		
G-10154		
G-107528		
G-5703		
G-10629		
HS00305	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000011177'>ENSG00000011177</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=INMT'>INMT</a>
G18C3-402		
G-12199		
G-797		
AT3G50740		
HS02027		
HS04122	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117385'>ENSG00000117385</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LEPRE1'>LEPRE1</a>
G-2422		
G-12626		
G-14463		
G-5961		
G-34571		
G-43717		
G-10931		
G-80569		
G-14956		
HS06064	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000135778'>ENSG00000135778</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MGC13186'>MGC13186</a>
G-80936		
G-11167		
G-14708		
HS10013	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000169826'>ENSG00000169826</a>	
G-80772		
G-43896		
G-15149		
G-44099		
G-44272		
G-9079		
HS08155		
G-9708		
G-15921		
G-81148		
G-11714		
AT1G03475		
YER023W		
G-44691		
G-17817		
G-15380		
G-10138		
G-55299		
G-11465		
G18C3-379		
G-12183		
G-44506		
AT3G30775		
HS01875	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000097021'>ENSG00000097021</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=BACH'>BACH</a>
G-17637		
G-2326		
G-12609		
ATMG00665		
G-10610		
G-58856		
G-9456		
G-34555		
G-10912		
G-55001		
G-80553		
HS05902	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000134716'>ENSG00000134716</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2J2'>CYP2J2</a>
G-9991		
G-14678		
HS09820		
G-11981		
G-43879		
G-15129		
AT2G23800		
G-80923		
G-44256		
G-18036		
G-9051		
G-15550		
G-12400		
G-11676		
ABA2		
G-10384		
G-44675		
G-17799		
G-58314		
G-10118		
G-55183		
G-2965		
G18C3-29		
G-12165		
G-107513		
AT3G23490		
HS01679	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000090266'>ENSG00000090266</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB2'>NDUFB2</a>
HS00106	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000004487'>ENSG00000004487</a>	
G-2285		
G-12589		
G-742		
G-10590		
G-58840		
HS04019	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116539'>ENSG00000116539</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ASH1'>ASH1</a>
G-34539		
G-10893		
G-136		
G-80535		
HS05632	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000132423'>ENSG00000132423</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COQ3'>COQ3</a>
G-43700		
G-14659		
HS09636	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167780'>ENSG00000167780</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SOAT2'>SOAT2</a>
G-14940		
G-43863		
G-15106		
G-11149		
G-11366		
G-80906		
G-80756		
G-44237		
G-9032		
G-44081		
G-15530		
G-11641		
HS07961	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000154227'>ENSG00000154227</a>	
G-44659		
G-17778		
G-81132		
G-10099		
G-9658		
YDL171C		
G-55165		
G18C3-14		
G-15354		
G-12143		
AT3G19160		
G-11443		
G-2223		
G-12561		
G-44485		
G-10569		
G-58817		
G-17620		
G-34522		
G-10877		
AT5G67030		
HS01533		
G-80518		
G-9440		
HS05498	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131174'>ENSG00000131174</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX7B'>COX7B</a>
G-14637		
G-54986		
HS09515	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167114'>ENSG00000167114</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A4'>SLC27A4</a>
G-43847		
G-9965		
G-15085		
G-11338		
G-11959		
G-80890		
G-44218		
AT2G19570		
G-9011		
G-15513		
G-18019		
G-11602		
G-44637		
G-12385		
G-17761		
G-10083		
G-10363		
G-9633		
G-55145		
G-58298		
G185E-8096		
G-12121		
G-284		
AT3G14390		
G-212		
G-107498		
G-12543		
G-10545		
HS00033	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000198886'>ENSG00000198886</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND4'>MTND4</a>
G-58802		
G-34505		
G-7081		
G-10855		
HS01335	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000079739'>ENSG00000079739</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PGM1'>PGM1</a>
HS03892		
G-80502		
HS05377	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130377'>ENSG00000130377</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PRTD-NY3'>PRTD-NY3</a>
G-12834		
G-1462		
G-43831		
G-432		
G-15069		
G-11322		
G-14911		
G-80874		
G-44202		
G-11131		
HS09306	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183648'>ENSG00000183648</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB1'>NDUFB1</a>
G-8984		
G-80740		
G-15494		
G-11584		
G-44065		
G-44620		
G-17742		
HS07747	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151576'>ENSG00000151576</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ12960'>FLJ12960</a>
G-10066		
G-9605		
G-81116		
G-55127		
G185E-7837		
YBR001C		
G-12098		
AT3G09820		
G-15338		
G-205		
G-12525		
G-11425		
G-10525		
G-58785		
G-44469		
G-34489		
G-10828		
G-1721		
HS01118	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000073849'>ENSG00000073849</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAT1'>SIAT1</a>
G-80485		
AT5G60600		
HS05235	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000128951'>ENSG00000128951</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DUT'>DUT</a>
G-14599		
G-9417		
G-43807		
G-15051		
G-54970		
G-11277		
G-80858		
G-9947		
G-44186		
HS09157	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164904'>ENSG00000164904</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH7A1'>ALDH7A1</a>
G-11940		
G-8824		
YPR113W		
AT2G03220		
G-15478		
G-11567		
G-18003		
G-44604		
G-17720		
G-12369		
G-10050		
G-9584		
G-10347		
G-55109		
G185E-7792		
G-58282		
G-12081		
AT3G02780		
G-27227		
G-198		
G-12503		
G-107483		
G-10504		
G-58769		
HS00008		
G-34472		
G-10809		
G-6721		
HS00949	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000068976'>ENSG00000068976</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PYGM'>PYGM</a>
G-80468		
HS03761		
HS05077	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000127184'>ENSG00000127184</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX7C'>COX7C</a>
G-14582		
G-12806		
G-43791		
G-1503		
G-416		
G-11255		
G-80843		
G-14892		
G-44169		
HS08987	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000164039'>ENSG00000164039</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC56898'>LOC56898</a>
G-11114		
G-8622		
YNL277W		
G-80724		
G-15461		
G-11551		
G-44049		
G-44587		
G-17704		
HS07674		
G-10034		
G-9558		
G-81100		
G-55082		
G185E-7212		
SYNPCC7942_0225		
G-12065		
AT2G45310		
G-15319		
G-189		
G-12482		
G-11404		
G-10483		
G-58753		
G-44453		
G-3301		
G-10790		
G-163		
HS00843	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000065518'>ENSG00000065518</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB4'>NDUFB4</a>
G-80451		
AT5G54770		
HS04738	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000124212'>ENSG00000124212</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGIS'>PTGIS</a>
G-14550		
G-9381		
G-43774		
G-15013		
G-543		
G-11236		
G-80827		
G-9929		
G-44153		
HS08749	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000162882'>ENSG00000162882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HAAO'>HAAO</a>
G-11916		
G-8361		
YML070W		
AT1G78970		
G-15442		
G-11530		
G-17989		
G-44570		
G-17688		
G-12353		
G-10011		
G-9541		
G-10331		
G-55060		
G185E-6686		
G-58266		
G-12049		
AT2G39550		
G-27212		
G-18092		
G-12463		
G-107467		
G-10459		
G-58736		
GMETA-14676		
G-325		
G-10766		
G-6562		
HS00629		
G-80430		
HS03615		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PECI'>PECI</a>
HS04527		
G-14517		
G-12788		
G-43758		
G-14997		
G-400		
G-11218		
G-80810		
G-14876		
G-44137		
HS08548	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000160883'>ENSG00000160883</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HK3'>HK3</a>
G-11099		
G-81187		
YKL035W		
G-80708		
G-15427		
G-11508		
G-44033		
G-44552		
G-17671		
HS07505	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148288'>ENSG00000148288</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FS'>FS</a>
EAH		
G-9518		
G-81075		
G-55041		
G185E-5885		
STM2051		
G-12029		
AT2G34770		
G-15303		
G-18076		
G-12438		
G-11388		
G-10435		
G-58353		
G-44437		
G-315		
G-107552		
G-16080		
G-18073		
G-12435		
AT5G49190		
G-10432		
G-58350		
G-9323		
G-3141		
G-10755		
G-525		
HS00452		
G-80410		
G-9911		
HS04271	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000119013'>ENSG00000119013</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB3'>NDUFB3</a>
G-14498		
G-11895		
G-43738		
G-14978		
AT1G75330		
G-11188		
G-80791		
G-17970		
G-44118		
HS08371	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000159199'>ENSG00000159199</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5G1'>ATP5G1</a>
G-12332		
G-81167		
YGR202C		
G-10310		
G-15409		
G-11487		
G-58249		
G-44533		
G-17654		
G-27198		
BP07_RS03260		
G-9484		
G-107452		
G-55020		
G185E-5271		
GDQC-105657		
G-12007		
AT2G28800		
G-632		
G-18057		
G-12419		
AT4G35630		
G-10404		
G-58334		
HS03441		
G-303		
G-107530		
G-12772		
HS00335		
G-80394		
G-384		
HS04130	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117411'>ENSG00000117411</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=B4GALT2'>B4GALT2</a>
G-14466		
G-14860		
G-43721		
G-14959		
G-11072		
G-11170		
G-80775		
G-80691		
G-44102		
HS08195		
G-44017		
G-81151		
YFL030W		
HS07370	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000146733'>ENSG00000146733</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PSPH'>PSPH</a>
G-15383		
G-11468		
G-81059		
G-44509		
G-1764		
REUT_A1589		
ATMG01360		
G-9459		
G-15287		
G-55004		
G-9997		
G-44421		
G-11988		
AT2G25450		
G-16062		
G-18039		
G-12403		
AT5G43600		
G-10387		
G-58317		
G-9303		
G-2968		
G-107516		
G-5164		
HS00140		
G-7841		
G-9894		
HS04042	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116731'>ENSG00000116731</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM2'>PRDM2</a>
G-138		
G-11875		
G-43703		
G-14943		
AT1G69370		
G-11152		
G-80759		
G-17950		
G-44084		
HS08003	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000154723'>ENSG00000154723</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5J'>ATP5J</a>
G-10286		
G-81135		
YDR127W		
G-58233		
G-15358		
G-11446		
G-27181		
G-44488		
G-17623		
G-107437		
ATCG00080		
G-9443		
G66-37868	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000223802'>ENSG00000223802</a>	
G-54989		
G-9970		
G-63069		
G-11962		
AT2G20360		
AT4G32180		
G-18023		
G-12388		
HS03320	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000110583'>ENSG00000110583</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ13848'>FLJ13848</a>
G-10367		
G-58301		
G-12754		
G-287		
G-107500		
G-377		
HS00036	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000198695'>ENSG00000198695</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MTND6'>MTND6</a>
G-7102		
G-14842		
HS03935		
G-1284		
G-11046		
G-435		
G-14914		
G-80675		
G-11134		
G-80743		
G-44001		
G-44068		
HS07766	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151726'>ENSG00000151726</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FACL1'>FACL1</a>
HS07200	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000144744'>ENSG00000144744</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE1C'>UBE1C</a>
G-81119		
YBR036C		
G-81042		
G-15341		
G-11428		
HS11697		
G-44472		
G-1725		
G-15265		
AT5G62575		
G-9420		
G-44407		
G-54973		
G-9950		
G-16040		
G-11943		
AT2G06050		
AT5G37600		
G-18006		
G-12372		
G-9249		
G-10350		
G-58285		
G-506		
G-2723		
G-107486		
G-9863		
HS00016	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000153904'>ENSG00000153904</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DDAH1'>DDAH1</a>
G-6762		
G-11855		
HS03781	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114573'>ENSG00000114573</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1A1'>ATP6V1A1</a>
G-1281		
AT1G65840		
G-419		
G-14895		
G-17929		
G-11117		
G-80727		
G-10263		
G-44052		
HS07690		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHD'>SDHD</a>
G-58209		
G-81103		
SYNPCC7942_0690		
G-27164		
G-15322		
G-11408		
G-107421		
G-44456		
G-165		
G3O-33086		
AT5G55500		
G-9384		
G-63052		
G-546		
G-9933		
G-12296		
G-11926		
AT1G79440		
AT4G27260		
G-17992		
G-12356		
HS03158	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000108799'>ENSG00000108799</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH1'>EZH1</a>
G-10334		
G-58269		
G-12738		
G-27215		
G-10747		
G-368		
GMETA-14681		
G-6601		
G-11026		
HS03639	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000112992'>ENSG00000112992</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NNT'>NNT</a>
G-12792		
G-80659		
G-403		
G-14879		
G-43985		
G-11101		
G-80711		
HS07050	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000143418'>ENSG00000143418</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LASS2'>LASS2</a>
G-44036		
HS07518	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148344'>ENSG00000148344</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES'>PTGES</a>
G-81027		
G-81078		
STM2057		
G-14829		
G-15306		
G-11391		
HS11349	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000179091'>ENSG00000179091</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CYC1'>CYC1</a>
G-44440		
G-16083		
G-15247		
AT5G49810		
G-9338		
G-44389		
G-5263		
G-9915		
G-16015		
G-119		
AT1G76490		
AT5G25980		
G-17973		
G-12339		
G-9217		
G-10317		
G-58252		
G-491		
G-27200		
