Gene Name	Ensembl	GeneCards
EG10464		
G-58825		
G-34527		
G7168		
G-10816		
HS01540	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000086696</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HSD17B2</a>
EG12666		
G-80528		
G-1503		
EG10614		
G-11259		
HS05462	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130957</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FBP2</a>
EG10520		
G-15090		
AT3G53520		
EG10265		
G-43854		
G-10006		
G7170		
G-80899		
G-44226		
G7166		
G-11794		
HS09257	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000165629</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5C1</a>
G-9024		
G-12243		
G-15519		
G-10456		
G-44646		
G-17767		
EG12143		
G-9647		
G-55155		
EG10530		
G-12481		
G-107600		
EG10548		
G185E-8120		
G-14544		
EG11162		
G-217		
AT1G07420		
G-76890		
G-58810		
G-34510		
EG11731		
G-10798		
HS01349		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FACL5</a>
EG11257		
G-80511		
G-15013		
G7571		
G-11242		
HS05358	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130234</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ACE2</a>
EG12191		
AT3G45070		
G-43836		
EG11295		
EAS		
G-80883		
EG10835		
G-44209		
G-11775		
G7656		
HS09077	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164405</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>QP-C</a>
G-9002		
EG20044		
G-12227		
YOL096C		
G6117		
G-15499		
G-10432		
EG11001		
G-44630		
G-17748		
G7572		
G-9618		
G-55137		
EG11131		
G-12462		
G-107585		
G7602		
G185E-8078		
G-14513		
EG11249		
G-2065		
AT1G01290		
EG10871		
G-58795		
G-34494		
EG11325		
G-107938		
HS01152	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000074800</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ENO1</a>
EG10881		
G-80495		
G-14997		
EG12096		
G-11222		
HS05192	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128524</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1F</a>
EG10907		
AT3G25770		
G-43812		
G7063		
BSU13610		
G-80867		
EG10983		
G-44193		
G-11743		
EG10864		
HS08920		
G-8867		
G-12208		
YMR020W		
G-15483		
G-10404		
G-44612		
G-9596		
G-55119		
G-12437		
G-107569		
G185E-7819		
G-17730		
G-14492		
G-2001		
G-58778		
G-34477		
G-107922		
HS01001	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000070614</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDST1</a>
G-80478		
G-14981		
G-11199		
HS05010	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000126267</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX6B</a>
AT3G21560		
G-43796		
BBSD		
G-80851		
G-44177		
G-11724		
HS08663		
EG11648		
G-8708		
G-12192		
G7565		
YLR044C		
G-15466		
G6891		
G-10387		
G-44596		
G6099		
G-9570		
G-55099		
G6958		
G-124295		
G-107553		
G6475		
G185E-7615		
G-17712		
EG10035		
G-14465		
G-1921		
G6967		
EG11669		
G-58762		
G-107908		
G6497		
G7213		
HS00891	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000066926</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FECH</a>
G-80461		
EG10562		
EG11670		
G-14962		
G-11177		
M011		
HS04690	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000123836</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PFKFB2</a>
G-337		
G6406		
G6244		
AT3G15850		
G-43780		
EG10224		
EG10278		
ATMG00060		
G-80836		
G-3883		
G6105		
G-44160		
G-11708		
EG11608		
G7212		
HS08510	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000186318</a>	
G-8601		
EG11371		
EG10279		
G-12176		
YHR137W		
EG10740		
G6200		
G-15448		
G-10367		
G6551		
EG12357		
G-44578		
G-9551		
EG10704		
G12WB-502		
G-55071		
G-124279		
G-3884		
G-5723		
G-107535		
G185E-7205		
EG12128		
G-5923		
G-17696		
G-137		
EG11377		
G-5841		
G-18376		
G-58745		
EG10775		
EG10930		
G-107893		
HS00681	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000055130</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CUL1</a>
EG10705		
G6943		
G-80442		
G-14946		
G185E-4160		
G-5781		
G-11159		
HS04505	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000121579</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MAK3P</a>
EG10139		
G6940		
G-3281		
AT3G11480		
EG12591		
G-5764		
G-43763		
AT5G64860		
EG11530		
EG10046		
G-80820		
G-11669		
EG10781		
G12WB-503		
HS08371	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000159199</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5G1</a>
G-824		
EG10706		
G-5761		
G-12158		
YGL184C		
G-5982		
G-44147		
G-15431		
G-5721		
G-10350		
G-44561		
EG11005		
G-9533		
G-124262		
G-5861		
G-10752		
G185E-6364		
EG10964		
G-17679		
G-12836		
G7394		
G-55055		
G-18081		
G-5783		
G-58729		
G-107877		
EG12387		
HS00551		
G-80422		
G6941		
G-14919		
G-11141		
G-5767		
HS04276		
G-32		
G12WB-504		
AT3G05970		
G-43747		
G-5762		
AT5G58220		
G-80803		
EG11623		
G-11633		
HS08195		
G12WB-501		
G-81179		
G-12132		
G-5722		
YDR502C		
G-44131		
EG11407		
G-15416		
G-10334		
EG10249		
G-44543		
G-9511		
G-5922		
G-124248		
G-107503		
G7624		
G185E-5514		
G-17664		
G-5821		
G-12809		
G-55037		
EG12407		
G-18065		
G-58346		
G6942		
G-107861		
HS00375	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000016391</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CHDH</a>
G-5768		
G-14898		
G-11125		
G-5763		
HS04134	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000117450</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRDX1</a>
G-311		
G-6065		
AT2G47730		
G-80409		
EG12258		
G-43730		
AT5G51810		
G-4321		
G-80787		
G-11594		
G-4322		
HS08007	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000154743</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MGC2776</a>
G-81163		
EG12198		
G-12108		
YBR256C		
G-3206		
G-44115		
G-15396		
G-5301		
G-10317		
G-44523		
G6397		
G-9475		
G-124233		
EG50010		
G-107489		
G185E-5107		
EG10701		
G-1765		
G-12791		
EG10031		
G-55019		
G-18049		
EG10480		
G-58329		
G-107846		
G592		
HS00268	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000009830</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>POMT2</a>
G-14882		
EG11168		
G-11108		
HS04044		
EG10478		
G-3001		
AT2G43750		
EG10475		
G-7982		
G-43711		
EG11169		
AT5G48000		
G-80771		
EG10257		
G-11578		
HS07771		
G7413		
G-12088		
VS1		
EG12697		
G-44099		
G-15370		
EG10334		
G-10291		
G-81150		
EG11328		
G-44499		
G-9455		
EG10372		
G-124219		
G-107473		
G6455		
G-17635		
G-12774		
EG10192		
G-55003		
G-18031		
EG10193		
G-9996		
G-58313		
EG10187		
G-107830		
HS00083	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000002726</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ABP1</a>
EG10107		
G-14866		
G-11088		
G7184		
HS03941	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000115828</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>QPCT</a>
G-2961		
G7242		
AT2G36800		
G-7822		
EG11408		
G-43695		
AT5G41480		
EG10001		
G-80755		
G-11561		
G0-9281		
HS07692		
G-12072		
EG10502		
STM2469		
G-44081		
EG10494		
G-15349		
G-10271		
EG10499		
G-81134		
G-44482		
EG10495		
G-9439		
G-124204		
EG10500		
G-107458		
G-17619		
EG10496		
G-12758		
G-54988		
EG10493		
G-18014		
G-9969		
EG11223		
G-58297		
G-107814		
EG10069		
HS00031	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000198763</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>MTND2</a>
G-14848		
EG10065		
G-11060		
G-282		
EG11286		
AT2G33070		
G-7085		
EG10063		
G-427		
AT5G34930		
EG10064		
HS03819	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000114956</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>DGUOK</a>
G-80739		
G-4881		
G-11544		
HS07544		<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PAPSS2</a>
G-5282		
G-12056		
STM0163		
G-5221		
G-44065		
G-15330		
EG10209		
G-10249		
G-81118		
G-5206		
G-44466		
G-9416		
G-5061		
G-124190		
G-107443		
G-5203		
G-1687		
G-12740		
G-4961		
G-54972		
G-18		
G-5087		
G-9949		
G-58281		
G-4921		
G-107799		
HP0366		
G185E-7022		
G-14832		
G-11036		
G-5222		
G-27225		
AT2G28100		
G-5065		
G-6741		
G-411		
EG10549		
AT5G23310		
HS03694	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000113558</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SKP1A</a>
G-5207		
G-80723		
G-11522		
G-5062		
HS07423	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000147383</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>H105E3</a>
G-12038		
EG10207		
G-44049		
G-15314		
G-5204		
G-10232		
G-81102		
G-4962		
G-44450		
LAT1		
G-5101		
G-9374		
G-124175		
G-4942		
G-107428		
G-1625		
G-5281		
G-12724		
G-545		
G-5068		
G-17983		
G-9932		
G-5208		
G-58264		
G-107784		
G-5063		
GIO6-18781		
G-14816		
EG10208		
G-11018		
G-27210		
G-5205		
AT2G23800		
G-6564		
G-5001		
G-393		
AT5G16760		
EG10205		
HS03488	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000111962</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UST</a>
G-80707		
G-5202		
G-11502		
HS07256	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000145439</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FLJ14431</a>
G-4943		
G-12019		
G-44033		
EG10066		
G-15299		
G-10210		
EG10581		
G-81077		
G-44434		
EG10587		
HS11616	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000159398</a>	
G-9320		
EG10583		
G-124160		
G-10741		
EG10584		
G-16078		
G-12702		
EG10634		
G-5262		
G-17965		
EG10805		
G-9913		
G-58248		
EG10370		
G-107769		
G66-47339		
EG11396		
G-14794		
G-11002		
G7423		
G-27196		
AT2G19570		
EG11380		
EG11294		
G-634		
G-3801		
EG10180		
EG11044		
HS03358	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000110955</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP5B</a>
G-80690		
EG10174		
EG11816		
G-11484		
HS07123	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000143882</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ATP6V1C2</a>
G-8343		
EG10508		
G-12000		
G-44017		
EG11560		
EG11369		
G-15282		
G-10188		
EG10181		
G7508		
G-81061		
G-44419		
EG10178		
G6365		
HS11329	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000178921</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PFAS</a>
G-93		
G-8344		
EG11324		
G-124146		
G-10723		
G-8341		
EG12438		
G-16059		
G-12682		
EG11379		
EG11474		
G-517		
G-17941		
EG10179		
EG10017		
G-9896		
G-58224		
G-8401		
G7582		
G-107754		
G4FS-10		
EG10173		
EG11333		
G-14771		
G-10987		
G-8342		
G6912		
G-27178		
AT2G03220		
CHRECP068		
EG12715		
G-63072		
G-375		
CHRECP004		
EG11143		
HS03242	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000109610</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SOD3</a>
G-80674		
CHLREDRAFT_184397		
EG10259		
G-11465		
HS06971	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000142920</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>ODC-p</a>
CHRECP064		
EG10261		
AT5G07200		
G-11975		
CHLREDRAFT_76146		
EG11598		
G-44001		
G-15260		
CHLREDRAFT_177155		
EG11511		
G-10167		
G-81044		
CHRECP057		
EG11666		
G-44404		
HS11040	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000176340</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>COX8</a>
CHLREDRAFT_193847		
EG11595		
G-9248		
G-12402		
CHLREDRAFT_155150		
EG10153		
G-10701		
G-16036		
CHRECP044		
G7496		
G-10656		
G-12663		
CHLREDRAFT_186531		
EG11829		
G-508		
G-17924		
CHLREDRAFT_144056		
EG11597		
G-9865		
G-58208		
CHRECP029		
EG10154		
G-107739		
G3O-32799		
CHLREDRAFT_184810		
EG10693		
G-14753		
G-10970		
CHRECP008		
G0-9461		
G-27162		
AT1G78970		
CHLREDRAFT_184471		
EG11309		
G-63054		
G-363		
CHRECP066		
EG10691		
HS03012	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000107618</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>RBP3</a>
G-80658		
CHRECP001		
EG12693		
G-11443		
HS06773		
CHLREDRAFT_182959		
G6237		
AT5G03860		
G-11955		
CHRECP061		
EG11590		
G-43985		
G-15240		
CHLREDRAFT_205752		
EG11586		
G-10151		
G-81029		
CHLREDRAFT_165416		
G7135		
G-44386		
HS10821	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000174684</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B3GNT6</a>
CHRECP045		
G1		
G-9216		
G-12387		
CHLREDRAFT_192478		
EG11587		
G-10673		
G-16013		
CHLREDRAFT_144609		
M007		
G-10629		
G-12647		
CHRECP032		
G6246		
G-493		
G-17907		
CHLREDRAFT_184971		
G6234		
G-9834		
G-58192		
EG12244		
EG11589		
G-107723		
G3O-30047		
CHRECP026		
EG11585		
G-14735		
G-10954		
CHLREDRAFT_184479		
G6566		
G-27142		
AT1G75330		
CHRECP067		
YGL012W		
G-6304		
G-3501		
CHRECP002		
EG12221		
HS02832	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000105953</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>OGDH</a>
G-80642		
CHLREDRAFT_184067		
EG10274		
G-11425		
HS06627	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000139531</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUOX</a>
CHRECP063		
EG11531		
AT4G35090		
G-11936		
CHLREDRAFT_205935		
EG11284		
G-43969		
G-15222		
CHLREDRAFT_168073		
YHR190W		
G-10134		
G-81013		
CHRECP048		
EG12606		
G-44369		
HS10597	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000172943</a>	
CHLREDRAFT_193296		
EG10276		
G-9193		
G-12371		
CHLREDRAFT_153678		
EG11647		
G-16		
G-10607		
CHRECP040		
EG10247		
G-12622		
G-4621		
CHLREDRAFT_185533		
EG11317		
G-17891		
G-9815		
CHLREDRAFT_130914		
G36		
G-58175		
G-107708		
G0-10441		
EG10277		
G1G01-4212		
G-14701		
CHRECP027		
EG10273		
G-10935		
G-27125		
CHLREDRAFT_184490		
EG11528		
AT1G69370		
G-63022		
EG10217		
G-34639		
HS02640		
EG11318		
G-80625		
G-11404		
EG12688		
HS06487	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000138336</a>	
AT4G31940		
G-2641		
EG11031		
G-11913		
G-43953		
G-2603		
EG11887		
G-15205		
G-10115		
EG11028		
EG12294		
G-80997		
G-44336		
EG11025		
EG10417		
HS10376	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000171766</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GATM</a>
G-9170		
EG10617		
G7102		
G-12355		
G-15982		
G-2662		
G7099		
G-10586		
G-12601		
G-2621		
G7106		
G-44750		
G-17874		
G-233		
G7103		
G-9790		
G-58152		
EG11026		
G7100		
G-10769		
G1G01-2277		
EG11006		
G7096		
G-14672		
G-265		
G-2663		
G7104		
AT1G65840		
G-63006		
G-2622		
G7101		
G-34623		
G-10922		
G-234		
G7098		
HS02446		
G-80610		
EG11027		
EG11790		
G-11388		
HS06390	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000137760</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>LOC91801</a>
EG11024		
EG10377		
AT4G26900		
G-11892		
G-2664		
EG10378		
G-43937		
G-15190		
EG10080		
EG10379		
G-10096		
G-80981		
EG10723		
G-44314		
HS10180		
EG10720		
G-9139		
G-12337		
EG10717		
G-15966		
G-10563		
G6350		
G-6361		
G-12585		
G-44734		
EG10630		
EG10725		
G-17858		
G-9771		
G-6302		
EG11403		
G-58132		
G-107674		
YLR231C		
EG10721		
G18NG-11595		
G-14654		
EG11546		
EG10718		
G-2543		
AT1G58290		
YJL060W		
EG10738		
G-62990		
G-34607		
EG11135		
EG10727		
G-10900		
HS02174	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000100983</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GSS</a>
G7409		
EG11510		
G-80594		
G-11372		
EG10631		
EG10719		
HS06203	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000136720</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HS6ST1</a>
AT4G20150		
G-6321		
EG10716		
G-43920		
G-15170		
G-6261		
EG10755		
G-10080		
G-80965		
YOR209C		
G6477		
G-44296		
G-11875		
EG11787		
EG10194		
HS09924		
G-9103		
YJR025C		
EG10189		
G-12311		
G-15947		
G7961		
EG11955		
G-10542		
G-44717		
EG10663		
G6952		
G-17838		
G-9743		
G-6341		
EG10395		
G-58114		
G-12560		
G-6301		
EG10190		
G-10766		
G18C3-49		
EG12192		
G-7983		
G-14631		
G-245		
YJR078W		
EG10185		
AT1G48140		
G-6061		
YFR047C		
G7455		
G-34576		
G-10884		
EG10742		
EG10043		
HS02045		
G-80578		
BSU39510		
G-11342		
HS05981	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000135318</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NT5E</a>
G7682		
EG10191		
AT4G15370		
G-43903		
G-8723		
G-7984		
G-15154		
G-10063		
EG11881		
EG10186		
G-80949		
G-44280		
EG10696		
EG10089		
G-11855		
HS09764	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000168453</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>HR</a>
G7410		
BSU39520		
G-9088		
G-12295		
G-8522		
G6906		
G-15928		
G-10522		
EG11549		
EG11412		
G-44700		
G-17821		
EG10673		
EG10245		
G-9720		
G-5541		
G7248		
EG10242		
G-12542		
G-107645		
G-8504		
EG10236		
G18C3-397		
G-14616		
EG11373		
EG10765		
G-2362		
AT1G28130		
EG10436		
EG11505		
G-58866		
G-34560		
G6662		
EG11413		
G-10863		
HS01908	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000099795</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>NDUFB7</a>
G-7622		
EG10423		
G-80562		
G-15069		
EG11004		
EG10238		
G-11326		
HS05785	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000133742</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CA1</a>
EG10212		
EG10763		
AT4G04955		
G-43887		
EG10156		
EG11414		
G-15134		
G-10047		
G6452		
EG10424		
G-80932		
G-44263		
G-5485		
EG10244		
G-11839		
HS09587	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000167594</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>CYP2B6</a>
EG10786		
EG10239		
G-9061		
G-12278		
G7925		
EG10837		
G-1561		
G-105		
G-8724		
EG10764		
G-44684		
G-17804		
EG11920		
EG11500		
G-9704		
G-55192		
EG10697		
EG10746		
G-12524		
G-10763		
G7457		
EG10625		
G18C3-368		
G-14595		
G-8541		
EG12717		
G-229		
AT1G18640		
EG11652		
EG10329		
G-58849		
G-34544		
EG10694		
EG11281		
G-10846		
HS01735	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000091483</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FH</a>
G7265		
EG10736		
G-80546		
G-15051		
G-8505		
EG10627		
G-11281		
HS05586		
EG11441		
G6383		
AT3G61580		
G-43870		
EG10463		
EG10534		
G-15117		
G-10031		
G6782		
EG10037		
G-80915		
G-44246		
G-7745		
EG11058		
G-11811		
HS09445	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000166743</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>BUCS1</a>
EG11112		
EG10986		
G-9042		
G-12261		
EG10246		
EG10624		
G-15535		
G-11807		
G6621		
EG11871		
HS09394	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000166411</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>IDH3A</a>
G-9038		
G-6543		
EG11222		
G-12258		
G-15532		
EG10950		
BSU00880		
G-10475		
G-44665		
EG10158		
EG10895		
G-17783		
G-9671		
G2000		
G6673		
G-55171		
G-12498		
EG12310		
EG11013		
G-107612		
G18C3-19		
EG10698		
EG10893		
G-14568		
G-223		
G7533		
EG11014		
AT1G11680		
G-58822		
G-8542		
EG10894		
G-34524		
G-10813		
EG11676		
EG30030		
HS01519	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000086062</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>B4GALT1</a>
G-80524		
EG10695		
EG30092		
G-15025		
G-11256		
G-8521		
EG30031		
HS05429	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130717</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>UCK1</a>
G-15087		
EG11506		
EG11268		
AT3G52940		
G-43851		
EG10542		
EG30093		
G-10002		
G-80896		
G7247		
EG30061		
G-44222		
G-11790		
G-8502		
EG30105		
HS09233		
G-9021		
EG11359		
EG30062		
G-12240		
YPR167C		
EG10435		
G7525		
G-15515		
G-10453		
G6622		
EG10770		
G-44643		
G-17763		
G-7621		
EG10071		
G-9640		
G-55151		
EG10968		
EG10586		
G-12476		
G-107597		
EG10159		
EG10532		
G185E-8105		
G-14538		
G2001		
EG10410		
G-214		
AT1G05680		
EG10760		
EG11030		
G-58808		
G-34507		
G-7386		
EG10390		
G-10795		
HS01329	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000079459</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>FDFT1</a>
G185E-5244		
EG10094		
G-80508		
G-15010		
EG11237		
EG10709		
G-11238		
HS05327	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000130005</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>GAMT</a>
EG12033		
EG10552		
AT3G44320		
G-43833		
EG10453		
DTC1		
G-80880		
EG11043		
G-44206		
G-11772		
EG10947		
HS09047	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000164256</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PRDM7</a>
G-8992		
EG10097		
G-12224		
YNR012W		
G3O-33884		
EG10710		
G-15496		
G-10429		
EG11235		
EG10553		
G-44626		
G-17744		
EG12330		
EG10492		
G-9613		
G-55133		
EG11067		
G-12459		
G-107580		
EG10409		
G185E-7849		
G-14510		
EG10196		
G-2061		
AGT1		
EG10851		
G-58792		
G-34491		
G6435		
G-107935		
HS01115	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000073756</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>PTGS2</a>
G6339		
G-80492		
G-14994		
EG11811		
EG12449		
G-11219		
HS05171	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000128274</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>A4GALT</a>
EG10801		
G7201		
AT3G25110		
G-43809		
EG10123		
EG10570		
BSU07000		
G-80864		
EG10020		
BSU10250		
G-44190		
G-11739		
EG12235		
G6924		
HS08877	<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=~A'>ENSG00000163541</a>	<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=~A'>SUCLG1</a>
G-8863		
EG10836		
EG10852		
G-12204		
YML100W		
EG10681		
G6468		
G-15480		
G-10401		
EG10184		
G6340		
G-4461		
G-9593		
EG10029		
EG11430		
G-55115		
G-12434		
EG11335		
BSU37640		
G-107566		
G185E-7814		
EG10442		
G7105		
G-17726		
G-14489		
EG10034		
EG10488		
G-199		
G-58775		
EG10103		
G6969		
G-34474		
G-10792		
EG10100		
EG10853		
HS00966		
G-80475		
EG10104		
G6503		
G-14978		
G-11194		
EG10101		
EG12424		
